#id, computer time,time, calib_status, rot_vec,,,, 					lin_acc,,, 						grav
0, 1594220422.720411, 0.0, 00c3, 0.58533, 0.42596, -0.57922, 0.37482, 0.020000, -0.190000, -0.060000, 9.78000, 0.63000, -0.33000
1, 1594220422.7294624, 12.07422, 00c3, 0.58539, 0.42578, -0.57935, 0.37469, 0.000000, -0.200000, -0.070000, 9.78000, 0.63000, -0.33000
2, 1594220422.7403584, 21.84375, 00c3, 0.58539, 0.42572, -0.57941, 0.37469, -0.040000, -0.130000, -0.090000, 9.78000, 0.62000, -0.33000
3, 1594220422.749334, 32.01172, 00c3, 0.58539, 0.42572, -0.57941, 0.37469, 0.000000, -0.030000, 0.040000, 9.78000, 0.62000, -0.33000
4, 1594220422.760306, 39.8125, 00c3, 0.58539, 0.42572, -0.57941, 0.37469, 0.040000, -0.010000, 0.060000, 9.78000, 0.62000, -0.33000
5, 1594220422.7676861, 49.80273, 00c3, 0.58545, 0.42566, -0.57941, 0.37463, 0.050000, -0.020000, 0.080000, 9.78000, 0.62000, -0.33000
6, 1594220422.7827032, 61.95312, 00c3, 0.58557, 0.42542, -0.57947, 0.37463, 0.000000, -0.090000, 0.080000, 9.78000, 0.62000, -0.32000
7, 1594220422.7915378, 71.83398, 00c3, 0.58569, 0.42523, -0.57947, 0.37463, -0.100000, -0.140000, -0.010000, 9.78000, 0.62000, -0.32000
8, 1594220422.804451, 82.0332, 00c3, 0.58575, 0.42511, -0.57947, 0.37463, -0.090000, -0.180000, -0.020000, 9.78000, 0.62000, -0.32000
9, 1594220422.8113525, 89.82617, 00c3, 0.58582, 0.42505, -0.57941, 0.37469, -0.080000, -0.180000, -0.050000, 9.78000, 0.62000, -0.32000
10, 1594220422.8196707, 101.66992, 00c3, 0.58582, 0.42505, -0.57941, 0.37476, -0.070000, -0.130000, -0.080000, 9.78000, 0.62000, -0.31000
11, 1594220422.8326354, 111.83789, 00c3, 0.58582, 0.42505, -0.57935, 0.37482, -0.080000, -0.040000, -0.040000, 9.78000, 0.62000, -0.31000
12, 1594220422.842609, 121.63672, 00c3, 0.58588, 0.42499, -0.57935, 0.37482, -0.080000, 0.000000, -0.060000, 9.78000, 0.62000, -0.31000
13, 1594220422.853197, 131.84375, 00c3, 0.58594, 0.42493, -0.57935, 0.37482, -0.080000, -0.060000, -0.070000, 9.78000, 0.62000, -0.31000
14, 1594220422.8581088, 139.8125, 00c3, 0.58612, 0.42474, -0.57935, 0.37469, -0.110000, -0.110000, -0.050000, 9.78000, 0.62000, -0.31000
15, 1594220422.8695648, 149.80273, 00c3, 0.58618, 0.42462, -0.57941, 0.37469, -0.100000, -0.130000, -0.080000, 9.78000, 0.62000, -0.31000
16, 1594220422.8829062, 161.63672, 00c3, 0.58624, 0.42450, -0.57941, 0.37469, -0.090000, -0.140000, -0.110000, 9.78000, 0.62000, -0.31000
17, 1594220422.8924148, 171.75195, 00c3, 0.58624, 0.42456, -0.57935, 0.37476, -0.090000, -0.120000, -0.090000, 9.78000, 0.62000, -0.31000
18, 1594220422.9038944, 181.83594, 00c3, 0.58612, 0.42462, -0.57935, 0.37482, -0.090000, -0.090000, -0.070000, 9.78000, 0.62000, -0.31000
19, 1594220422.9088535, 191.17773, 00c3, 0.58606, 0.42468, -0.57928, 0.37494, -0.070000, 0.010000, -0.060000, 9.78000, 0.62000, -0.31000
20, 1594220422.9217575, 201.63477, 00c3, 0.58606, 0.42468, -0.57928, 0.37494, -0.080000, 0.140000, -0.030000, 9.78000, 0.62000, -0.31000
21, 1594220422.9285557, 211.6582, 00c3, 0.58612, 0.42462, -0.57935, 0.37482, 0.000000, 0.050000, -0.070000, 9.78000, 0.62000, -0.31000
22, 1594220422.9385266, 221.44922, 00c3, 0.58630, 0.42438, -0.57953, 0.37457, 0.020000, -0.040000, -0.110000, 9.78000, 0.62000, -0.31000
23, 1594220422.9495373, 231.63672, 00c3, 0.58655, 0.42407, -0.57971, 0.37427, 0.030000, -0.110000, -0.060000, 9.78000, 0.62000, -0.31000
24, 1594220422.9576592, 239.80859, 00c3, 0.58673, 0.42377, -0.57990, 0.37396, 0.030000, -0.110000, -0.060000, 9.78000, 0.62000, -0.31000
25, 1594220422.9684467, 249.80273, 00c3, 0.58685, 0.42358, -0.58002, 0.37378, 0.040000, -0.190000, -0.060000, 9.78000, 0.62000, -0.31000
26, 1594220422.980471, 261.46875, 00c3, 0.58685, 0.42358, -0.58008, 0.37372, 0.000000, -0.100000, -0.090000, 9.78000, 0.62000, -0.31000
27, 1594220422.9904084, 271.39648, 00c3, 0.58685, 0.42371, -0.58002, 0.37372, -0.050000, -0.050000, -0.040000, 9.78000, 0.62000, -0.31000
28, 1594220423.0013585, 281.6582, 00c3, 0.58679, 0.42389, -0.57990, 0.37378, 0.000000, 0.030000, 0.000000, 9.78000, 0.63000, -0.31000
